esp32acc:::SENSE,001,a,43939,2020-12-17T09:49:44.964226000+02:00,136.00,-36.00,-4044.00:::00:00:17.070596
esp32mag:::SENSE,001,m,43938,2020-12-17T09:49:44.962705000+02:00,717.00,82.00,-119.00:::00:00:17.095564
esp32acc:::SENSE,001,a,43940,2020-12-17T09:49:44.984443000+02:00,-44.00,-24.00,-4148.00:::00:00:17.101508
esp32mag:::SENSE,001,m,43941,2020-12-17T09:49:44.992262000+02:00,781.00,64.00,-107.00:::00:00:17.118505
esp32acc:::SENSE,001,a,43942,2020-12-17T09:49:45.3652000+02:00,556.00,-24.00,-4200.00:::00:00:17.130437
esp32acc:::SENSE,001,a,43944,2020-12-17T09:49:45.23743000+02:00,12.00,-16.00,-4120.00:::00:00:17.135457
esp32mag:::SENSE,001,m,43943,2020-12-17T09:49:45.22658000+02:00,781.00,64.00,-107.00:::00:00:17.141441
esp32acc:::SENSE,001,a,43945,2020-12-17T09:49:45.43675000+02:00,360.00,-56.00,-4108.00:::00:00:17.147388
esp32mag:::SENSE,001,m,43946,2020-12-17T09:49:45.52317000+02:00,899.00,17.00,-37.00:::00:00:17.178307
esp32acc:::SENSE,001,a,43947,2020-12-17T09:49:45.63576000+02:00,-144.00,-56.00,-4168.00:::00:00:17.183338
esp32acc:::SENSE,001,a,43949,2020-12-17T09:49:45.84388000+02:00,120.00,-52.00,-4180.00:::00:00:17.189321
esp32mag:::SENSE,001,m,43948,2020-12-17T09:49:45.82825000+02:00,1058.00,-77.00,88.00:::00:00:17.213215
esp32acc:::SENSE,001,a,43950,2020-12-17T09:49:45.103795000+02:00,-240.00,-40.00,-4188.00:::00:00:17.218247
esp32mag:::SENSE,001,m,43951,2020-12-17T09:49:45.112383000+02:00,1058.00,-77.00,88.00:::00:00:17.230212
esp32acc:::SENSE,001,a,43952,2020-12-17T09:49:45.124178000+02:00,60.00,-36.00,-4140.00:::00:00:17.242190
esp32acc:::SENSE,001,a,43954,2020-12-17T09:49:45.144062000+02:00,52.00,-8.00,-4104.00:::00:00:17.255146
esp32mag:::SENSE,001,m,43953,2020-12-17T09:49:45.142829000+02:00,1210.00,-171.00,309.00:::00:00:17.261130
esp32acc:::SENSE,001,a,43955,2020-12-17T09:49:45.163687000+02:00,236.00,-36.00,-4156.00:::00:00:17.267114
esp32mag:::SENSE,001,m,43956,2020-12-17T09:49:45.172317000+02:00,1210.00,-171.00,309.00:::00:00:17.284079
esp32acc:::SENSE,001,a,43957,2020-12-17T09:49:45.183573000+02:00,-20.00,-56.00,-4124.00:::00:00:17.303018
esp32status:::SENSE,001,s,43958,2020-12-17T09:49:45.194411000+02:00,1858:::00:00:17.308996
esp32acc:::SENSE,001,a,43960,2020-12-17T09:49:45.203846000+02:00,56.00,-88.00,-4164.00:::00:00:17.308996
esp32mag:::SENSE,001,m,43959,2020-12-17T09:49:45.202601000+02:00,1346.00,-318.00,637.00:::00:00:17.308996
esp32acc:::SENSE,001,a,43961,2020-12-17T09:49:45.223726000+02:00,-32.00,-24.00,-4188.00:::00:00:17.356870
esp32mag:::SENSE,001,m,43962,2020-12-17T09:49:45.232753000+02:00,1357.00,-547.00,1091.00:::00:00:17.362855
esp32clima:::SENSE,001,c,43963,2020-12-17T09:49:45.237092000+02:00,29.33,19.18,990.61:::00:00:17.374777
esp32acc:::SENSE,001,a,43964,2020-12-17T09:49:45.244399000+02:00,0.00,-44.00,-4168.00:::00:00:17.374777
esp32acc:::SENSE,001,a,43966,2020-12-17T09:49:45.264383000+02:00,108.00,-48.00,-4084.00:::00:00:17.374777
esp32mag:::SENSE,001,m,43965,2020-12-17T09:49:45.262323000+02:00,1357.00,-547.00,1091.00:::00:00:17.401710
esp32acc:::SENSE,001,a,43967,2020-12-17T09:49:45.283717000+02:00,296.00,-24.00,-4096.00:::00:00:17.401710
esp32mag:::SENSE,001,m,43968,2020-12-17T09:49:45.292868000+02:00,1105.00,-770.00,1577.00:::00:00:17.412728
esp32acc:::SENSE,001,a,43969,2020-12-17T09:49:45.303689000+02:00,224.00,-44.00,-4116.00:::00:00:17.418720
esp32acc:::SENSE,001,a,43971,2020-12-17T09:49:45.324274000+02:00,64.00,-60.00,-4128.00:::00:00:17.443594
esp32mag:::SENSE,001,m,43970,2020-12-17T09:49:45.322713000+02:00,1105.00,-770.00,1577.00:::00:00:17.454610
esp32acc:::SENSE,001,a,43972,2020-12-17T09:49:45.344229000+02:00,-16.00,-60.00,-4184.00:::00:00:17.460552
esp32mag:::SENSE,001,m,43973,2020-12-17T09:49:45.352297000+02:00,576.00,-923.00,1823.00:::00:00:17.465583
esp32acc:::SENSE,001,a,43974,2020-12-17T09:49:45.364135000+02:00,108.00,-64.00,-4116.00:::00:00:17.484539
esp32acc:::SENSE,001,a,43976,2020-12-17T09:49:45.384069000+02:00,272.00,-52.00,-4096.00:::00:00:17.493462
esp32mag:::SENSE,001,m,43975,2020-12-17T09:49:45.382653000+02:00,-77.00,-865.00,1665.00:::00:00:17.493462
esp32acc:::SENSE,001,a,43977,2020-12-17T09:49:45.403694000+02:00,288.00,-12.00,-4124.00:::00:00:17.504480
esp32mag:::SENSE,001,m,43978,2020-12-17T09:49:45.412317000+02:00,-77.00,-865.00,1665.00:::00:00:17.525379
esp32acc:::SENSE,001,a,43979,2020-12-17T09:49:45.423858000+02:00,-104.00,-52.00,-4156.00:::00:00:17.536385
esp32acc:::SENSE,001,a,43981,2020-12-17T09:49:45.443843000+02:00,-4.00,-68.00,-4172.00:::00:00:17.536385
esp32mag:::SENSE,001,m,43980,2020-12-17T09:49:45.442649000+02:00,-506.00,-629.00,1211.00:::00:00:17.572298
esp32acc:::SENSE,001,a,43982,2020-12-17T09:49:45.463713000+02:00,-64.00,-60.00,-4164.00:::00:00:17.578281
esp32mag:::SENSE,001,m,43983,2020-12-17T09:49:45.472270000+02:00,-506.00,-629.00,1211.00:::00:00:17.590260
esp32acc:::SENSE,001,a,43984,2020-12-17T09:49:45.483657000+02:00,180.00,-56.00,-4140.00:::00:00:17.607201
esp32acc:::SENSE,001,a,43986,2020-12-17T09:49:45.504159000+02:00,204.00,-56.00,-4120.00:::00:00:17.613189
esp32mag:::SENSE,001,m,43985,2020-12-17T09:49:45.502682000+02:00,-618.00,-377.00,700.00:::00:00:17.619173
esp32acc:::SENSE,001,a,43987,2020-12-17T09:49:45.523631000+02:00,244.00,-40.00,-4176.00:::00:00:17.625111
esp32mag:::SENSE,001,m,43988,2020-12-17T09:49:45.532286000+02:00,-512.00,-177.00,283.00:::00:00:17.649049
esp32acc:::SENSE,001,a,43989,2020-12-17T09:49:45.543683000+02:00,20.00,-60.00,-4172.00:::00:00:17.649049
esp32acc:::SENSE,001,a,43991,2020-12-17T09:49:45.564190000+02:00,-68.00,-72.00,-4188.00:::00:00:17.649049
esp32mag:::SENSE,001,m,43990,2020-12-17T09:49:45.562712000+02:00,-512.00,-177.00,283.00:::00:00:17.690932
esp32acc:::SENSE,001,a,43992,2020-12-17T09:49:45.583769000+02:00,296.00,-48.00,-4076.00:::00:00:17.690932
esp32mag:::SENSE,001,m,43993,2020-12-17T09:49:45.592302000+02:00,-324.00,5.00,-18.00:::00:00:17.695956
esp32acc:::SENSE,001,a,43994,2020-12-17T09:49:45.603655000+02:00,304.00,-48.00,-4104.00:::00:00:17.707928
esp32acc:::SENSE,001,a,43996,2020-12-17T09:49:45.623841000+02:00,100.00,-60.00,-4180.00:::00:00:17.732869
esp32mag:::SENSE,001,m,43995,2020-12-17T09:49:45.622670000+02:00,-112.00,105.00,-189.00:::00:00:17.738852
esp32acc:::SENSE,001,a,43997,2020-12-17T09:49:45.644390000+02:00,-92.00,-60.00,-4160.00:::00:00:17.744843
esp32mag:::SENSE,001,m,43998,2020-12-17T09:49:45.652410000+02:00,-112.00,105.00,-189.00:::00:00:17.780730
esp32acc:::SENSE,001,a,43999,2020-12-17T09:49:45.663545000+02:00,-172.00,-64.00,-4072.00:::00:00:17.786677
esp32acc:::SENSE,001,a,44001,2020-12-17T09:49:45.684214000+02:00,160.00,-44.00,-4136.00:::00:00:17.797698
esp32mag:::SENSE,001,m,44000,2020-12-17T09:49:45.682709000+02:00,47.00,205.00,-277.00:::00:00:17.809663
esp32acc:::SENSE,001,a,44002,2020-12-17T09:49:45.704146000+02:00,212.00,-36.00,-4112.00:::00:00:17.821622
esp32mag:::SENSE,001,m,44003,2020-12-17T09:49:45.712317000+02:00,47.00,205.00,-277.00:::00:00:17.827617
esp32acc:::SENSE,001,a,44004,2020-12-17T09:49:45.724317000+02:00,-204.00,-48.00,-4068.00:::00:00:17.833599
esp32acc:::SENSE,001,a,44006,2020-12-17T09:49:45.743778000+02:00,8.00,-52.00,-4156.00:::00:00:17.863508
esp32mag:::SENSE,001,m,44005,2020-12-17T09:49:45.742649000+02:00,129.00,323.00,-346.00:::00:00:17.863508
esp32acc:::SENSE,001,a,44007,2020-12-17T09:49:45.763683000+02:00,-12.00,-80.00,-4084.00:::00:00:17.863508
esp32mag:::SENSE,001,m,44008,2020-12-17T09:49:45.772317000+02:00,211.00,429.00,-397.00:::00:00:17.863508
esp32acc:::SENSE,001,a,44009,2020-12-17T09:49:45.783469000+02:00,320.00,-52.00,-4184.00:::00:00:17.904423
esp32acc:::SENSE,001,a,44011,2020-12-17T09:49:45.804283000+02:00,280.00,-36.00,-4204.00:::00:00:17.916379
esp32mag:::SENSE,001,m,44010,2020-12-17T09:49:45.802697000+02:00,211.00,429.00,-397.00:::00:00:17.940314
esp32acc:::SENSE,001,a,44012,2020-12-17T09:49:45.823715000+02:00,88.00,-28.00,-4176.00:::00:00:17.951290
esp32mag:::SENSE,001,m,44013,2020-12-17T09:49:45.832317000+02:00,270.00,523.00,-422.00:::00:00:17.963209
esp32acc:::SENSE,001,a,44014,2020-12-17T09:49:45.844196000+02:00,-312.00,-44.00,-4216.00:::00:00:17.974236
esp32acc:::SENSE,001,a,44016,2020-12-17T09:49:45.863782000+02:00,-204.00,-108.00,-4116.00:::00:00:17.981196
esp32mag:::SENSE,001,m,44015,2020-12-17T09:49:45.862653000+02:00,270.00,523.00,-422.00:::00:00:17.992175
esp32acc:::SENSE,001,a,44017,2020-12-17T09:49:45.883687000+02:00,176.00,-176.00,-4000.00:::00:00:18.004149
esp32mag:::SENSE,001,m,44018,2020-12-17T09:49:45.892553000+02:00,264.00,646.00,-410.00:::00:00:18.010129
esp32acc:::SENSE,001,a,44019,2020-12-17T09:49:45.903601000+02:00,320.00,-132.00,-4044.00:::00:00:18.028071
esp32acc:::SENSE,001,a,44021,2020-12-17T09:49:45.924388000+02:00,288.00,-108.00,-4036.00:::00:00:18.034054
esp32mag:::SENSE,001,m,44020,2020-12-17T09:49:45.922708000+02:00,246.00,705.00,-416.00:::00:00:18.045026
esp32acc:::SENSE,001,a,44022,2020-12-17T09:49:45.943695000+02:00,-228.00,-4.00,-4260.00:::00:00:18.070953
esp32mag:::SENSE,001,m,44023,2020-12-17T09:49:45.952282000+02:00,246.00,705.00,-416.00:::00:00:18.076937
esp32acc:::SENSE,001,a,44024,2020-12-17T09:49:45.963594000+02:00,60.00,-92.00,-4100.00:::00:00:18.088926
esp32acc:::SENSE,001,a,44026,2020-12-17T09:49:45.983860000+02:00,368.00,-160.00,-4072.00:::00:00:18.094904
esp32mag:::SENSE,001,m,44025,2020-12-17T09:49:45.982657000+02:00,240.00,734.00,-384.00:::00:00:18.111844
esp32acc:::SENSE,001,a,44027,2020-12-17T09:49:46.3683000+02:00,172.00,-104.00,-4068.00:::00:00:18.117791
esp32mag:::SENSE,001,m,44028,2020-12-17T09:49:46.12321000+02:00,240.00,734.00,-384.00:::00:00:18.134794
esp32acc:::SENSE,001,a,44029,2020-12-17T09:49:46.23600000+02:00,-344.00,-60.00,-4252.00:::00:00:18.146714
esp32acc:::SENSE,001,a,44031,2020-12-17T09:49:46.43793000+02:00,-264.00,-52.00,-4380.00:::00:00:18.146714
esp32mag:::SENSE,001,m,44030,2020-12-17T09:49:46.42649000+02:00,193.00,717.00,-365.00:::00:00:18.157730
esp32acc:::SENSE,001,a,44032,2020-12-17T09:49:46.63683000+02:00,220.00,-104.00,-4100.00:::00:00:18.157730
esp32mag:::SENSE,001,m,44033,2020-12-17T09:49:46.72290000+02:00,182.00,640.00,-340.00:::00:00:18.210589
esp32acc:::SENSE,001,a,44034,2020-12-17T09:49:46.83584000+02:00,508.00,-72.00,-4264.00:::00:00:18.216577
esp32acc:::SENSE,001,a,44036,2020-12-17T09:49:46.103857000+02:00,-4.00,-388.00,-4108.00:::00:00:18.222550
esp32mag:::SENSE,001,m,44035,2020-12-17T09:49:46.102646000+02:00,182.00,640.00,-340.00:::00:00:18.234484
esp32acc:::SENSE,001,a,44037,2020-12-17T09:49:46.123700000+02:00,400.00,168.00,-4040.00:::00:00:18.239525
esp32mag:::SENSE,001,m,44038,2020-12-17T09:49:46.132317000+02:00,176.00,511.00,-347.00:::00:00:18.239525
esp32acc:::SENSE,001,a,44039,2020-12-17T09:49:46.143714000+02:00,80.00,24.00,-3940.00:::00:00:18.251491
esp32acc:::SENSE,001,a,44041,2020-12-17T09:49:46.164275000+02:00,72.00,-208.00,-4132.00:::00:00:18.282378
esp32mag:::SENSE,001,m,44040,2020-12-17T09:49:46.162709000+02:00,152.00,364.00,-378.00:::00:00:18.306338
esp32acc:::SENSE,001,a,44042,2020-12-17T09:49:46.183691000+02:00,-264.00,-88.00,-4892.00:::00:00:18.312276
esp32mag:::SENSE,001,m,44043,2020-12-17T09:49:46.192543000+02:00,152.00,364.00,-378.00:::00:00:18.312276
esp32acc:::SENSE,001,a,44044,2020-12-17T09:49:46.203824000+02:00,-56.00,120.00,-4084.00:::00:00:18.312276
esp32acc:::SENSE,001,a,44046,2020-12-17T09:49:46.224175000+02:00,212.00,-32.00,-3612.00:::00:00:18.323283
esp32mag:::SENSE,001,m,44045,2020-12-17T09:49:46.222690000+02:00,235.00,282.00,-365.00:::00:00:18.340237
esp32acc:::SENSE,001,a,44047,2020-12-17T09:49:46.243687000+02:00,208.00,20.00,-4204.00:::00:00:18.358199
esp32mag:::SENSE,001,m,44048,2020-12-17T09:49:46.252317000+02:00,235.00,282.00,-365.00:::00:00:18.358199
esp32acc:::SENSE,001,a,44049,2020-12-17T09:49:46.265040000+02:00,20.00,-232.00,-4320.00:::00:00:18.364172
esp32acc:::SENSE,001,a,44051,2020-12-17T09:49:46.283934000+02:00,-196.00,-88.00,-4288.00:::00:00:18.406065
esp32mag:::SENSE,001,m,44050,2020-12-17T09:49:46.282686000+02:00,205.00,270.00,-403.00:::00:00:18.422030
esp32acc:::SENSE,001,a,44052,2020-12-17T09:49:46.303691000+02:00,64.00,-80.00,-3932.00:::00:00:18.428013
esp32mag:::SENSE,001,m,44053,2020-12-17T09:49:46.312306000+02:00,217.00,246.00,-347.00:::00:00:18.428013
esp32acc:::SENSE,001,a,44054,2020-12-17T09:49:46.323810000+02:00,168.00,32.00,-3920.00:::00:00:18.446962
esp32acc:::SENSE,001,a,44056,2020-12-17T09:49:46.343750000+02:00,0.00,-144.00,-4504.00:::00:00:18.452942
esp32mag:::SENSE,001,m,44055,2020-12-17T09:49:46.342709000+02:00,217.00,246.00,-347.00:::00:00:18.452942
esp32acc:::SENSE,001,a,44057,2020-12-17T09:49:46.363711000+02:00,-112.00,-148.00,-3800.00:::00:00:18.489846
esp32mag:::SENSE,001,m,44058,2020-12-17T09:49:46.372378000+02:00,299.00,264.00,-334.00:::00:00:18.495828
esp32acc:::SENSE,001,a,44059,2020-12-17T09:49:46.383815000+02:00,80.00,-36.00,-3884.00:::00:00:18.501816
esp32acc:::SENSE,001,a,44061,2020-12-17T09:49:46.403571000+02:00,164.00,-32.00,-4364.00:::00:00:18.507797
esp32mag:::SENSE,001,m,44060,2020-12-17T09:49:46.402657000+02:00,299.00,264.00,-334.00:::00:00:18.531733
esp32acc:::SENSE,001,a,44062,2020-12-17T09:49:46.424182000+02:00,188.00,-56.00,-4216.00:::00:00:18.537670
esp32mag:::SENSE,001,m,44063,2020-12-17T09:49:46.432313000+02:00,335.00,264.00,-334.00:::00:00:18.548681
esp32acc:::SENSE,001,a,44064,2020-12-17T09:49:46.443470000+02:00,-8.00,-344.00,-3792.00:::00:00:18.573623
esp32acc:::SENSE,001,a,44066,2020-12-17T09:49:46.463686000+02:00,152.00,-68.00,-4080.00:::00:00:18.579605
esp32mag:::SENSE,001,m,44065,2020-12-17T09:49:46.462701000+02:00,346.00,240.00,-321.00:::00:00:18.590574
esp32acc:::SENSE,001,a,44067,2020-12-17T09:49:46.483687000+02:00,84.00,4.00,-4424.00:::00:00:18.590574
esp32mag:::SENSE,001,m,44068,2020-12-17T09:49:46.492290000+02:00,346.00,240.00,-321.00:::00:00:18.614467
esp32acc:::SENSE,001,a,44069,2020-12-17T09:49:46.503704000+02:00,252.00,-36.00,-4168.00:::00:00:18.620446
esp32acc:::SENSE,001,a,44071,2020-12-17T09:49:46.524253000+02:00,100.00,-4.00,-4128.00:::00:00:18.631418
esp32mag:::SENSE,001,m,44070,2020-12-17T09:49:46.522714000+02:00,352.00,229.00,-309.00:::00:00:18.656415
esp32acc:::SENSE,001,a,44072,2020-12-17T09:49:46.543687000+02:00,100.00,-264.00,-4016.00:::00:00:18.656415
esp32mag:::SENSE,001,m,44073,2020-12-17T09:49:46.552317000+02:00,352.00,229.00,-309.00:::00:00:18.656415
esp32acc:::SENSE,001,a,44074,2020-12-17T09:49:46.564346000+02:00,-28.00,-72.00,-4104.00:::00:00:18.662345
esp32acc:::SENSE,001,a,44076,2020-12-17T09:49:46.583796000+02:00,216.00,-56.00,-4828.00:::00:00:18.691307
esp32mag:::SENSE,001,m,44075,2020-12-17T09:49:46.582649000+02:00,376.00,205.00,-340.00:::00:00:18.732193
esp32acc:::SENSE,001,a,44077,2020-12-17T09:49:46.603680000+02:00,92.00,-220.00,-3676.00:::00:00:18.774042
esp32mag:::SENSE,001,m,44078,2020-12-17T09:49:46.612278000+02:00,376.00,193.00,-328.00:::00:00:18.785067
esp32acc:::SENSE,001,a,44079,2020-12-17T09:49:46.623521000+02:00,28.00,104.00,-4264.00:::00:00:18.791041
esp32acc:::SENSE,001,a,44081,2020-12-17T09:49:46.644488000+02:00,32.00,-4.00,-3636.00:::00:00:18.797027
esp32mag:::SENSE,001,m,44080,2020-12-17T09:49:46.642904000+02:00,376.00,193.00,-328.00:::00:00:18.802959
esp32acc:::SENSE,001,a,44082,2020-12-17T09:49:46.663470000+02:00,292.00,168.00,-5244.00:::00:00:18.813936
esp32mag:::SENSE,001,m,44083,2020-12-17T09:49:46.672246000+02:00,393.00,164.00,-340.00:::00:00:18.819953
esp32acc:::SENSE,001,a,44084,2020-12-17T09:49:46.683607000+02:00,144.00,368.00,-5664.00:::00:00:18.825903
esp32acc:::SENSE,001,a,44086,2020-12-17T09:49:46.703568000+02:00,172.00,220.00,-4368.00:::00:00:18.831887
esp32mag:::SENSE,001,m,44085,2020-12-17T09:49:46.702666000+02:00,387.00,158.00,-340.00:::00:00:18.837866
esp32acc:::SENSE,001,a,44087,2020-12-17T09:49:46.723925000+02:00,-272.00,-8.00,-3820.00:::00:00:18.837866
esp32mag:::SENSE,001,m,44088,2020-12-17T09:49:46.732313000+02:00,387.00,158.00,-340.00:::00:00:18.862851
esp32acc:::SENSE,001,a,44089,2020-12-17T09:49:46.743457000+02:00,1204.00,-356.00,-4280.00:::00:00:18.868787
esp32acc:::SENSE,001,a,44091,2020-12-17T09:49:46.763561000+02:00,456.00,-64.00,-3484.00:::00:00:18.873826
esp32mag:::SENSE,001,m,44090,2020-12-17T09:49:46.762657000+02:00,411.00,158.00,-321.00:::00:00:18.879807
esp32acc:::SENSE,001,a,44092,2020-12-17T09:49:46.783706000+02:00,-1428.00,12.00,-4624.00:::00:00:18.911720
esp32mag:::SENSE,001,m,44093,2020-12-17T09:49:46.792317000+02:00,411.00,158.00,-321.00:::00:00:18.917695
esp32acc:::SENSE,001,a,44094,2020-12-17T09:49:46.803572000+02:00,-208.00,-116.00,-3848.00:::00:00:18.929657
esp32acc:::SENSE,001,a,44096,2020-12-17T09:49:46.823569000+02:00,296.00,-128.00,-3784.00:::00:00:18.940651
esp32mag:::SENSE,001,m,44095,2020-12-17T09:49:46.822657000+02:00,423.00,158.00,-340.00:::00:00:18.946624
esp32acc:::SENSE,001,a,44097,2020-12-17T09:49:46.843714000+02:00,-188.00,-28.00,-4428.00:::00:00:18.963587
esp32mag:::SENSE,001,m,44098,2020-12-17T09:49:46.852946000+02:00,452.00,141.00,-334.00:::00:00:18.981536
esp32acc:::SENSE,001,a,44099,2020-12-17T09:49:46.863457000+02:00,444.00,0.00,-3820.00:::00:00:18.993452
esp32acc:::SENSE,001,a,44101,2020-12-17T09:49:46.884185000+02:00,152.00,-56.00,-4192.00:::00:00:18.998483
esp32mag:::SENSE,001,m,44100,2020-12-17T09:49:46.882705000+02:00,452.00,141.00,-334.00:::00:00:19.010405
esp32acc:::SENSE,001,a,44102,2020-12-17T09:49:46.903690000+02:00,-120.00,-144.00,-4116.00:::00:00:19.021423
esp32mag:::SENSE,001,m,44103,2020-12-17T09:49:46.912317000+02:00,481.00,141.00,-334.00:::00:00:19.044369
esp32acc:::SENSE,001,a,44104,2020-12-17T09:49:46.923677000+02:00,272.00,44.00,-4124.00:::00:00:19.055336
esp32acc:::SENSE,001,a,44106,2020-12-17T09:49:46.944184000+02:00,-160.00,28.00,-4164.00:::00:00:19.061308
esp32mag:::SENSE,001,m,44105,2020-12-17T09:49:46.942735000+02:00,481.00,141.00,-334.00:::00:00:19.079273
esp32acc:::SENSE,001,a,44107,2020-12-17T09:49:46.963686000+02:00,296.00,-72.00,-4120.00:::00:00:19.085209
esp32mag:::SENSE,001,m,44108,2020-12-17T09:49:46.972317000+02:00,505.00,146.00,-309.00:::00:00:19.085209
esp32acc:::SENSE,001,a,44109,2020-12-17T09:49:46.983573000+02:00,-36.00,16.00,-4140.00:::00:00:19.092225
esp32acc:::SENSE,001,a,44111,2020-12-17T09:49:47.3799000+02:00,8.00,-20.00,-4124.00:::00:00:19.119170
esp32mag:::SENSE,001,m,44110,2020-12-17T09:49:47.2653000+02:00,540.00,164.00,-328.00:::00:00:19.125138
esp32acc:::SENSE,001,a,44112,2020-12-17T09:49:47.23686000+02:00,268.00,-16.00,-4080.00:::00:00:19.131138
esp32mag:::SENSE,001,m,44113,2020-12-17T09:49:47.32372000+02:00,540.00,164.00,-328.00:::00:00:19.131138
esp32acc:::SENSE,001,a,44114,2020-12-17T09:49:47.43603000+02:00,172.00,8.00,-4160.00:::00:00:19.162003
esp32acc:::SENSE,001,a,44116,2020-12-17T09:49:47.63789000+02:00,-116.00,-24.00,-4144.00:::00:00:19.173021
esp32mag:::SENSE,001,m,44115,2020-12-17T09:49:47.62645000+02:00,558.00,170.00,-328.00:::00:00:19.179004
esp32acc:::SENSE,001,a,44117,2020-12-17T09:49:47.83690000+02:00,140.00,-148.00,-4116.00:::00:00:19.208936
esp32mag:::SENSE,001,m,44118,2020-12-17T09:49:47.92496000+02:00,558.00,170.00,-328.00:::00:00:19.213985
esp32acc:::SENSE,001,a,44119,2020-12-17T09:49:47.103576000+02:00,72.00,-28.00,-4100.00:::00:00:19.219956
esp32acc:::SENSE,001,a,44121,2020-12-17T09:49:47.124023000+02:00,80.00,-44.00,-4200.00:::00:00:19.244895
esp32mag:::SENSE,001,m,44120,2020-12-17T09:49:47.122669000+02:00,576.00,211.00,-309.00:::00:00:19.250867
esp32acc:::SENSE,001,a,44122,2020-12-17T09:49:47.144838000+02:00,-32.00,-48.00,-4096.00:::00:00:19.256854
esp32mag:::SENSE,001,m,44123,2020-12-17T09:49:47.152430000+02:00,599.00,193.00,-302.00:::00:00:19.262839
esp32acc:::SENSE,001,a,44124,2020-12-17T09:49:47.163626000+02:00,104.00,-20.00,-4100.00:::00:00:19.286775
esp32acc:::SENSE,001,a,44126,2020-12-17T09:49:47.183760000+02:00,44.00,-32.00,-4300.00:::00:00:19.292752
esp32mag:::SENSE,001,m,44125,2020-12-17T09:49:47.182657000+02:00,599.00,193.00,-302.00:::00:00:19.292752
esp32acc:::SENSE,001,a,44127,2020-12-17T09:49:47.203686000+02:00,152.00,-24.00,-4012.00:::00:00:19.292752
esp32mag:::SENSE,001,m,44128,2020-12-17T09:49:47.212317000+02:00,623.00,205.00,-252.00:::00:00:19.333656
esp32acc:::SENSE,001,a,44129,2020-12-17T09:49:47.223642000+02:00,64.00,-52.00,-4192.00:::00:00:19.339627
esp32acc:::SENSE,001,a,44131,2020-12-17T09:49:47.244171000+02:00,-204.00,-56.00,-4052.00:::00:00:19.356592
esp32mag:::SENSE,001,m,44130,2020-12-17T09:49:47.242682000+02:00,640.00,252.00,-195.00:::00:00:19.369558
esp32acc:::SENSE,001,a,44132,2020-12-17T09:49:47.263697000+02:00,340.00,-4.00,-4196.00:::00:00:19.375545
esp32mag:::SENSE,001,m,44133,2020-12-17T09:49:47.272317000+02:00,640.00,252.00,-195.00:::00:00:19.375545
esp32acc:::SENSE,001,a,44134,2020-12-17T09:49:47.283572000+02:00,-32.00,-8.00,-4140.00:::00:00:19.375545
esp32acc:::SENSE,001,a,44136,2020-12-17T09:49:47.303872000+02:00,248.00,-52.00,-4124.00:::00:00:19.415398
esp32mag:::SENSE,001,m,44135,2020-12-17T09:49:47.302661000+02:00,640.00,270.00,-145.00:::00:00:19.426413
esp32acc:::SENSE,001,a,44137,2020-12-17T09:49:47.323686000+02:00,-148.00,-44.00,-4144.00:::00:00:19.432389
esp32mag:::SENSE,001,m,44138,2020-12-17T09:49:47.332317000+02:00,640.00,270.00,-145.00:::00:00:19.456328
esp32acc:::SENSE,001,a,44139,2020-12-17T09:49:47.343631000+02:00,84.00,-52.00,-4104.00:::00:00:19.467285
esp32acc:::SENSE,001,a,44141,2020-12-17T09:49:47.363812000+02:00,-48.00,-24.00,-4224.00:::00:00:19.473269
esp32mag:::SENSE,001,m,44140,2020-12-17T09:49:47.362666000+02:00,664.00,299.00,-75.00:::00:00:19.505183
esp32acc:::SENSE,001,a,44142,2020-12-17T09:49:47.383676000+02:00,324.00,-4.00,-4268.00:::00:00:19.511168
esp32mag:::SENSE,001,m,44143,2020-12-17T09:49:47.392495000+02:00,670.00,335.00,37.00:::00:00:19.511168
esp32acc:::SENSE,001,a,44144,2020-12-17T09:49:47.404315000+02:00,156.00,20.00,-4196.00:::00:00:19.517151
esp32acc:::SENSE,001,a,44146,2020-12-17T09:49:47.423750000+02:00,24.00,-64.00,-4036.00:::00:00:19.539092
esp32mag:::SENSE,001,m,44145,2020-12-17T09:49:47.422654000+02:00,670.00,335.00,37.00:::00:00:19.557049
esp32acc:::SENSE,001,a,44147,2020-12-17T09:49:47.443706000+02:00,-36.00,-52.00,-3956.00:::00:00:19.563041
esp32mag:::SENSE,001,m,44148,2020-12-17T09:49:47.452298000+02:00,617.00,364.00,100.00:::00:00:19.574962
esp32acc:::SENSE,001,a,44149,2020-12-17T09:49:47.463641000+02:00,-72.00,-40.00,-4064.00:::00:00:19.580002
esp32acc:::SENSE,001,a,44151,2020-12-17T09:49:47.483850000+02:00,112.00,-4.00,-4192.00:::00:00:19.585929
esp32mag:::SENSE,001,m,44150,2020-12-17T09:49:47.482657000+02:00,617.00,364.00,100.00:::00:00:19.608869
esp32acc:::SENSE,001,a,44152,2020-12-17T09:49:47.503730000+02:00,160.00,20.00,-4244.00:::00:00:19.621883
esp32mag:::SENSE,001,m,44153,2020-12-17T09:49:47.512317000+02:00,564.00,382.00,182.00:::00:00:19.627866
esp32acc:::SENSE,001,a,44154,2020-12-17T09:49:47.523484000+02:00,40.00,-48.00,-4072.00:::00:00:19.633840
